Link,Bedrooms,Bathrooms,Area,Price,Price_per_meter,Address,City,Location1,Location2,Unit,Type,Rent_sale
https://remax.com.eg/property/duplex-villa-for-sale-in-al-shweifat-fifth-settlement-new-cairo-8148,6,4,485,"EGP 14,000,000",28865.98,"New Cairo City - Cairo , Egypt",Cairo,New Cairo City,None,Apartment,Residential,Sale
https://remax.com.eg/property/room-in-a-shared-medical-clinic-in-meditown-8205,0,1,11,"EGP 15,000",1363.64,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Rent
https://remax.com.eg/property/for-sale-ground-floor-chalet-with-garden-in-bianchi-north-coast-8206,3,3,300,"EGP 16,500,000",55000.0,"Sidi Abdel Rahman - North Coast , Egypt",North Coast,Sidi Abdel Rahman,None,Apartment,Residential,Sale
https://remax.com.eg/property/corner-townhouse-for-sale-in-badya-8212,3,3,193,"EGP 13,970,000",72383.42,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/spacious-apartment-in-kanaria-compound-8213,3,2,225,"EGP 5,150,000",22888.89,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,None
https://remax.com.eg/property/twin-house-for-sale-in-golf-city-compound-el-obour-8207,3,2,245,"EGP 10,000,000",40816.33,"Obour City - Qalyubia , Egypt",Qalyubia,Obour City,None,Apartment,Residential,Sale
https://remax.com.eg/property/middle-townhouse-in-the-8-compound-new-zayed-7662,3,3,253,"EGP 9,500,000",37549.41,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/a-fully-renovated-apartment-for-sale-in-a-prime-location-at-el-nozha-heliopolis-8083,4,4,327,"EGP 12,500,000",38226.3,"Heliopolis - Cairo , Egypt",Cairo,Heliopolis,None,Apartment,Residential,Sale
https://remax.com.eg/property/stand-alone-villa-for-sale-in-the-heart-of-el-sherouk-8150,8,6,650,"EGP 13,000,000",20000.0,"Shorouk City - Cairo , Egypt",Cairo,Shorouk City,None,Apartment,Residential,Sale
https://remax.com.eg/property/middle-townhouse-in-badya-palm-hills-best-offer-7713,4,4,189,"EGP 9,000,000",47619.05,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Sale
https://remax.com.eg/property/prime-location-within-vye-new-zayed-8185,3,2,158,"EGP 11,900,000",75316.46,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,None
https://remax.com.eg/property/for-sale-luxury-apartment-in-golden-square-north-lotus-1st-district-8201,3,3,217,"EGP 8,000,000",36866.36,"New Cairo City - Cairo , Egypt",Cairo,New Cairo City,None,Apartment,Residential,Sale
https://remax.com.eg/property/city-view-twin-house-for-sale-8192,5,4,660,"EGP 30,000,000",45454.55,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Sale
https://remax.com.eg/property/apartment-for-resale-one33-badr-eldin-8197,2,3,130,"EGP 5,560,000",42769.23,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Sale
https://remax.com.eg/property/apartment-for-sale-fully-finished-ground-floor-with-private-entrance-8202,3,2,180,"EGP 6,000,000",33333.33,"New Cairo City - Cairo , Egypt",Cairo,New Cairo City,None,Apartment,Residential,Sale
https://remax.com.eg/property/twin-house-for-sale-in-jeera-compound-8194,4,4,307,"EGP 20,500,000",66775.24,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/villa-for-rent-in-hacienda-bay-8203,5,6,350,"EGP 300,000",857.14,"Sidi Abdel Rahman - North Coast , Egypt",North Coast,Sidi Abdel Rahman,None,Apartment,Residential,Rent
https://remax.com.eg/property/aawestrdcyvguhbnjmk-8191,4,3,200,"EGP 20,000,000",100000.0,"Mostakbal City - Cairo , Egypt",Cairo,Mostakbal City,None,Apartment,Residential,None
https://remax.com.eg/property/city-view-villa-for-sale-8193,10,8,1313,"EGP 60,000,000",45696.88,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Sale
https://remax.com.eg/property/ground-chalet-at-mountain-view-ras-el-hekma-8182,2,2,108,"EGP 7,710,000",71388.89,"Ras Al Hekma - North Coast , Egypt",North Coast,Ras Al Hekma,None,Apartment,Residential,None
https://remax.com.eg/property/prime-location-furnished-apartment-in-zed-west-8183,2,2,105,"EGP 55,000",523.81,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Rent
https://remax.com.eg/property/furnished-ground-apartment-with-garden-in-kayan-7759,2,1,120,"EGP 38,000",316.67,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,None
https://remax.com.eg/property/2br-furnished-apartment-for-rent-in-rawdet-zayed-8139,2,1,70,"EGP 25,000",357.14,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Rent
https://remax.com.eg/property/apartment-for-rent-in-zayed-2000-7926,2,2,200,"EGP 43,000",215.0,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Rent
https://remax.com.eg/property/furnished-apartment-in-casa-sodic-landscape-view-8141,2,2,137,"EGP 50,000",364.96,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Rent
https://remax.com.eg/property/duplex-for-sale-in-villaria-compound-8134,3,3,218,"EGP 6,500,000",29816.51,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Sale
https://remax.com.eg/property/apartment-for-sale-in-janna-zayed-1-flexible-layout-8144,2,2,130,"EGP 6,100,000",46923.08,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/townhouse-for-sale-in-the-upscale-silva-8149,4,3,223,"EGP 14,500,000",65022.42,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/furnished-stand-alone-with-pool-in-el-rawda-8146,4,5,460,"EGP 100,000",217.39,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Rent
https://remax.com.eg/property/standalone-villa-for-sale-in-nyoum-october-8140,4,6,370,"EGP 16,500,000",44594.59,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Sale
https://remax.com.eg/property/townhouse-for-sale-in-the-vibrant-vye-8181,3,3,197,"EGP 15,100,000",76649.75,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/prime-clinic-for-rent-in-gate-plaza-8130,4,1,81,"EGP 52,000",641.98,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Rent
https://remax.com.eg/property/apartment-for-rent-in-o-west-8143,2,3,140,"EGP 35,000",250.0,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Rent
https://remax.com.eg/property/furnished-apartment-in-jannah-zayed-2-first-use-8126,2,3,130,"EGP 40,000",307.69,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Rent
https://remax.com.eg/property/townhouse-for-sale-in-royal-meadows-sheikh-zayed-8087,4,3,350,"EGP 23,800,000",68000.0,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/luxury-apartment-for-rent-in-badya-palm-hills-8053,2,3,143,"EGP 25,000",174.83,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Rent
https://remax.com.eg/property/a-strategic-location-in-masr-elgedida-two-floors-with-a-commercial-license-8082,0,0,625,"EGP 44,000,000",70400.0,"Heliopolis - Cairo , Egypt",Cairo,Heliopolis,None,Apartment,Commercial,Sale
https://remax.com.eg/property/townhouse-for-sale-in-village-west-prime-spot-8074,4,4,223,"EGP 17,000,000",76233.18,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/furnished-studio-with-private-roof-in-west-town-8067,1,1,112,"EGP 23,000",205.36,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,None
https://remax.com.eg/property/villa-for-sale-in-el-wadi-compound-shorouk-city-7628,9,8,1050,"EGP 33,000,000",31428.57,"Shorouk City - Cairo , Egypt",Cairo,Shorouk City,None,Apartment,Residential,Sale
https://remax.com.eg/property/fully-furnished-apartment-for-rent-in-the-address-7711,3,2,113,"EGP 35,000",309.73,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Rent
https://remax.com.eg/property/fully-finished-with-private-entrance-open-view-8075,4,5,285,"EGP 13,565,000",47596.49,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Sale
https://remax.com.eg/property/townhouse-for-sale-prime-location-beside-grand-heights-8078,3,3,200,"EGP 10,807,000",54035.0,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/penthouse-for-sale-in-kayan-fully-finished-8079,4,2,120,"EGP 6,940,000",57833.33,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/ground-floor-apartment-with-private-garden-in-kayan-8077,3,2,120,"EGP 6,840,000",57000.0,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/townhouse-for-rent-in-palm-parks-8040,4,4,357,"EGP 93,000",260.5,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Rent
https://remax.com.eg/property/apartment-for-sale-bloomfields-compound-by-tatweer-8050,2,2,120,"EGP 4,600,000",38333.33,"Mostakbal City - Cairo , Egypt",Cairo,Mostakbal City,None,Apartment,Residential,Sale
https://remax.com.eg/property/penthouse-for-sale-in-promenade-compound-7083,4,3,240,"EGP 6,000,000",25000.0,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Sale
https://remax.com.eg/property/fully-finished-ground-floor-apartment-in-badya-8039,2,3,132,"EGP 5,915,000",44810.61,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/corner-i-villa-garden-good-price-in-october-park-7168,3,3,282,"EGP 11,900,000",42198.58,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Sale
https://remax.com.eg/property/prime-office-clinic-for-sale-in-palladium-mall-7862,2,1,65,"EGP 4,950,000",76153.85,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Sale
https://remax.com.eg/property/luxurious-apartment-with-garden-badya-palm-hills-7852,2,2,144,"EGP 18,000",125.0,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Rent
https://remax.com.eg/property/chalet-for-sale-solare-ras-el-hekma-original-price-8033,2,2,98,"EGP 10,455,000",106683.67,"Ras Al Hekma - North Coast , Egypt",North Coast,Ras Al Hekma,None,Apartment,Residential,Sale
https://remax.com.eg/property/chalet-with-private-garden-for-sale-seashore-ras-el-hekma-8049,2,3,106,"EGP 4,200,000",39622.64,"Ras Al Hekma - North Coast , Egypt",North Coast,Ras Al Hekma,None,Apartment,Residential,Sale
https://remax.com.eg/property/prime-location-apartment-in-mountain-view-i-city-6776,3,3,155,"EGP 8,532,000",55045.16,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Sale
https://remax.com.eg/property/commercial-retail-8042,0,0,423,"EGP 4,560,000",10780.14,"Shorouk City - Cairo , Egypt",Cairo,Shorouk City,None,Apartment,Commercial,None
https://remax.com.eg/property/office-or-clinic-in-palladium-mall-palm-hills-7777,1,0,35,"EGP 19,000",542.86,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Rent
https://remax.com.eg/property/marvelous-fully-finished-apartment-in-naia-west-8014,2,2,125,"EGP 10,222,000",81776.0,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,None
https://remax.com.eg/property/apartment-for-rent-in-a-prime-location-8029,3,1,165,"EGP 15,000",90.91,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Rent
https://remax.com.eg/property/chalet-for-sale-azha-ogma-phase-double-view-8022,2,3,113,"EGP 4,900,000",43362.83,"Ras Al Hekma - North Coast , Egypt",North Coast,Ras Al Hekma,None,Apartment,Residential,Sale
https://remax.com.eg/property/dental-clinic-in-kazan-plaza-behind-mall-of-arabia-8023,4,2,58,"EGP 26,000",448.28,"- , Egypt",None,None,None,Apartment,Residential,Rent
https://remax.com.eg/property/prime-location-apartment-in-westridge-new-giza-8018,1,2,110,"EGP 33,000",300.0,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Rent
https://remax.com.eg/property/for-sale-2-twin-villas-in-al-nakheel-residence-compound-el-shorouk-city-cairo-8016,4,4,310,"EGP 13,000,000",41935.48,"Shorouk City - Cairo , Egypt",Cairo,Shorouk City,None,Apartment,Residential,Sale
https://remax.com.eg/property/2-twin-villas-in-al-nakheel-residence-compound-el-shorouk-city-cairo-8015,8,8,620,"EGP 25,000,000",40322.58,"Shorouk City - Cairo , Egypt",Cairo,Shorouk City,None,Apartment,Residential,None
https://remax.com.eg/property/premium-office-for-rent-in-the-polygon-8028,3,0,84,"EGP 80,000",952.38,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Rent
https://remax.com.eg/property/office-for-rent-in-hale-town-palm-hills-8030,0,2,123,"EGP 65,000",528.46,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Rent
https://remax.com.eg/property/ground-apartment-in-northern-expansions-7784,3,3,206,"EGP 3,600,000",17475.73,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Sale
https://remax.com.eg/property/semi-finished-penthouse-cleopatra-square-october-8008,3,3,269,"EGP 10,000,000",37174.72,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Sale
https://remax.com.eg/property/finished-clinic-meditown-new-giza-prime-location-8009,0,1,80,"EGP 30,000",375.0,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Rent
https://remax.com.eg/property/prime-location-furnished-apartment-in-zed-west-7975,3,3,211,"EGP 65,000",308.06,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Rent
https://remax.com.eg/property/uxurious-duplex-with-private-garden-park-view-8002,3,3,260,"EGP 3,500,000",13461.54,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Sale
https://remax.com.eg/property/apartment-with-private-garden-pool-access-7985,2,2,145,"EGP 45,000",310.34,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Rent
https://remax.com.eg/property/first-use-luxury-furnished-apartment-in-alkhamayel-7678,3,2,165,"EGP 32,000",193.94,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Rent
https://remax.com.eg/property/luxurious-semi-furnished-apartment-for-rent-in-badya-7989,2,3,147,"EGP 20,000",136.05,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Rent
https://remax.com.eg/property/townhouse-for-sale-in-mountain-view-chillout-park-7972,3,3,220,"EGP 13,800,000",62727.27,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Sale
https://remax.com.eg/property/prime-office-for-sale-in-v5-business-hub-8005,1,1,98,"EGP 11,500,000",117346.94,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Sale
https://remax.com.eg/property/furnished-apartment-with-garden-khamayel-phase-a3-7949,3,2,155,"EGP 6,900,000",44516.13,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/fully-furnished-apartment-in-hadayek-el-mohandeseen-7997,3,2,132,"EGP 35,000",265.15,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Rent
https://remax.com.eg/property/prime-location-ground-apartment-with-garden-in-vye-7839,2,2,108,"EGP 7,850,000",72685.19,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,None
https://remax.com.eg/property/resale-fully-finished-apartment-in-karma-residence-8004,3,3,160,"EGP 7,500,000",46875.0,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/prime-location-penthouse-for-sale-in-px-palm-hills-7990,2,3,122,"EGP 21,000,000",172131.15,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Sale
https://remax.com.eg/property/finished-office-for-rent-in-trivium-mall-7969,0,1,59,"EGP 50,000",847.46,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Rent
https://remax.com.eg/property/special-finish-apt-in-b8-madinaty-108-sqm-6232,2,1,108,"EGP 5,000,000",46296.3,"Madinaty - Cairo , Egypt",Cairo,Madinaty,None,Apartment,Residential,Sale
https://remax.com.eg/property/apartment-in-heliopolis-residence-shorouk-city-4852,3,2,170,"EGP 5,500,000",32352.94,"Shorouk City - Cairo , Egypt",Cairo,Shorouk City,None,Apartment,Residential,Sale
https://remax.com.eg/property/modern-garden-view-apartment-for-rent-in-badya-7970,3,4,186,"EGP 25,000",134.41,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Rent
https://remax.com.eg/property/penthouse-for-sale-in-vye-sodic-7958,3,2,159,"EGP 11,130,000",70000.0,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/resale-apartment-for-sale-in-kayan-phase-2-7957,2,1,90,"EGP 3,950,000",43888.89,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/finished-penthouse-for-resale-in-kayan-7967,3,2,120,"EGP 6,835,000",56958.33,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/finished-loft-apartment-for-sale-in-zed-west-7971,1,2,108,"EGP 8,206,828",75989.15,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/clinicoffice-90-sqm-for-rent-in-heliopolis-6233,2,1,90,"EGP 20,000",222.22,"Heliopolis - Cairo , Egypt",Cairo,Heliopolis,None,Apartment,Residential,Rent
https://remax.com.eg/property/apartment-in-heliopolis-residence-shorouk-city-4880,3,2,140,"EGP 4,500,000",32142.86,"Shorouk City - Cairo , Egypt",Cairo,Shorouk City,None,Apartment,Residential,Sale
https://remax.com.eg/property/fully-furnished-townhouse-in-palm-hills-october-7960,3,4,160,"EGP 160,000",1000.0,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Rent
